0,1,2,3,4,5,6,7,8
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Irelia,mid,0 , 1 , 0,0.00
피카츄라이츄꼬부기야도란,Gold 4,WIN,Ahri,mid,11 , 5 , 10,4.20
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Sylas,mid,3 , 8 , 2,0.63
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Qiyana,mid,5 , 8 , 2,0.88
피카츄라이츄꼬부기야도란,Gold 4,WIN,Ahri,mid,7 , 10 , 11,1.80
피카츄라이츄꼬부기야도란,Gold 4,WIN,Ahri,mid,11 , 1 , 6 ,7.00
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Blitzcrank,support,0 , 6 , 7,1.17
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Yasuo,mid,10 , 6 , 3,2.17
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Zed,mid,3 , 5 , 1,0.80
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Zed,mid,5 , 8 , 3,1.00
피카츄라이츄꼬부기야도란,Gold 4,WIN,Vex,mid,7 , 6 , 8,2.50
피카츄라이츄꼬부기야도란,Gold 4,WIN,Irelia,top,6 , 8 , 10,2.00
피카츄라이츄꼬부기야도란,Gold 4,WIN,Akali,mid,10 , 8 , 2,1.50
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Akali,top,7 , 9 , 3,1.11
피카츄라이츄꼬부기야도란,Gold 4,WIN,Riven,top,20 , 8 , 10,3.75
피카츄라이츄꼬부기야도란,Gold 4,WIN,Akali,top,10 , 7 , 11,3.00
피카츄라이츄꼬부기야도란,Gold 4,LOSS,AurelionSol,mid,4 , 7 , 7,1.57
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Yasuo,mid,21 , 9 , 3,2.67
피카츄라이츄꼬부기야도란,Gold 4,WIN,Katarina,mid,10 , 6 , 8,3.00
피카츄라이츄꼬부기야도란,Gold 4,WIN,Irelia,mid,12 , 12 , 7,1.58
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Irelia,mid,8 , 5 , 0,1.60
피카츄라이츄꼬부기야도란,Gold 4,WIN,Vex,mid,9 , 4 , 8,4.25
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Kalista,adc,8 , 8 , 8,2.00
피카츄라이츄꼬부기야도란,Gold 4,LOSS,Akali,mid,9 , 6 , 2,1.83
피카츄라이츄꼬부기야도란,Gold 4,WIN,Akali,mid,16 , 9 , 10,2.89
린브님,Gold 2,LOSS,Ashe,adc,16 , 9 , 10,2.89
린브님,Gold 2,WIN,Olaf,jungle,3 , 5 , 2,1.00
린브님,Gold 2,LOSS,Tristana,top,3 , 6 , 2,0.83
린브님,Gold 2,WIN,Sylas,top,16 , 2 , 2,9.00
린브님,Gold 2,WIN,Rengar,jungle,11 , 8 , 23,4.25
린브님,Gold 2,WIN,Taliyah,jungle,4 , 2 , 16 ,0.00
린브님,Gold 2,WIN,Nidalee,jungle,5 , 3 , 16,7.00
린브님,Gold 2,LOSS,Diana,jungle,4 , 7 , 3,1.00
린브님,Gold 2,WIN,LeeSin,jungle,3 , 0 , 5,8.00
린브님,Gold 2,LOSS,Jhin,adc,11 , 7 , 10,3.00
린브님,Gold 2,LOSS,Nidalee,jungle,10 , 7 , 12,3.14
린브님,Gold 2,LOSS,JarvanIV,jungle,2 , 5 , 1,0.60
린브님,Gold 2,WIN,Poppy,jungle,0 , 3 , 3,1.00
린브님,Gold 2,WIN,Diana,jungle,6 , 3 , 5,3.67
린브님,Gold 2,LOSS,Samira,adc,7 , 10 , 6,1.30
린브님,Gold 2,WIN,Ezreal,adc,11 , 1 , 7 ,8.00
린브님,Gold 2,WIN,Diana,jungle,14 , 5 , 8,4.40
린브님,Gold 2,WIN,Nidalee,jungle,2 , 0 , 3,5.00
린브님,Gold 2,WIN,XinZhao,jungle,10 , 11 , 19,2.64
린브님,Gold 2,WIN,Vayne,adc,13 , 2 , 5,9.00
린브님,Gold 2,LOSS,Varus,support,10 , 9 , 7,1.89
린브님,Gold 2,WIN,Jinx,adc,0 , 3 , 0,0.00
린브님,Gold 2,LOSS,Samira,adc,17 , 8 , 3,2.50
린브님,Gold 2,WIN,Jinx,adc,1 , 6 , 9,1.67
린브님,Gold 2,WIN,Sivir,adc,3 , 2 , 10,6.50
린브님,Gold 2,LOSS,Taliyah,support,2 , 1 , 12 ,4.00
린브님,Gold 2,WIN,Samira,adc,2 , 6 , 9,1.83
린브님,Gold 2,WIN,Samira,adc,10 , 4 , 6,4.00
린브님,Gold 2,WIN,Ashe,adc,6 , 5 , 9,3.00
린브님,Gold 2,WIN,Aphelios,adc,4 , 4 , 9,3.25
귀염뽀짝샤코,Platinum 4,LOSS,Shaco,jungle,10 , 2 , 3,6.50
귀염뽀짝샤코,Platinum 4,WIN,Nocturne,jungle,1 , 1 , 4,5.00
귀염뽀짝샤코,Platinum 4,LOSS,Nocturne,jungle,1 , 1 , 1,2.00
귀염뽀짝샤코,Platinum 4,LOSS,Shaco,jungle,5 , 4 , 1,1.50
귀염뽀짝샤코,Platinum 4,WIN,Shaco,top,10 , 8 , 16,3.25
귀염뽀짝샤코,Platinum 4,WIN,Shaco,top,2 , 2 , 1,1.50
귀염뽀짝샤코,Platinum 4,LOSS,Nunu,jungle,4 , 4 , 5,2.25
귀염뽀짝샤코,Platinum 4,WIN,Shaco,jungle,2 , 1 , 7,9.00
귀염뽀짝샤코,Platinum 4,LOSS,Nocturne,jungle,6 , 10 , 9,1.50
귀염뽀짝샤코,Platinum 4,LOSS,Shaco,jungle,10 , 4 , 8,4.50
귀염뽀짝샤코,Platinum 4,LOSS,Ezreal,adc,4 , 6 , 5,1.50
귀염뽀짝샤코,Platinum 4,WIN,Ahri,adc,11 , 13 , 30,3.15
귀염뽀짝샤코,Platinum 4,WIN,Karthus,jungle,2 , 10 , 23,2.50
귀염뽀짝샤코,Platinum 4,LOSS,Zed,adc,15 , 14 , 10,1.79
귀염뽀짝샤코,Platinum 4,WIN,Shaco,top,4 , 6 , 7,1.83
귀염뽀짝샤코,Platinum 4,LOSS,Shaco,jungle,8 , 6 , 12,3.33
귀염뽀짝샤코,Platinum 4,WIN,Caitlyn,adc,7 , 5 , 7,2.80
귀염뽀짝샤코,Platinum 4,LOSS,Malphite,support,1 , 5 , 2,0.60
귀염뽀짝샤코,Platinum 4,LOSS,Zac,support,2 , 7 , 9,1.57
귀염뽀짝샤코,Platinum 4,WIN,Shaco,mid,14 , 6 , 25,6.50
귀염뽀짝샤코,Platinum 4,LOSS,Sivir,top,5 , 12 , 22,2.25
귀염뽀짝샤코,Platinum 4,WIN,Senna,top,10 , 3 , 37 ,5.67
귀염뽀짝샤코,Platinum 4,LOSS,Amumu,jungle,5 , 6 , 8,2.17
귀염뽀짝샤코,Platinum 4,LOSS,Ezreal,adc,2 , 9 , 4,0.67
귀염뽀짝샤코,Platinum 4,WIN,Shaco,jungle,6 , 1 , 13 ,9.00
귀염뽀짝샤코,Platinum 4,WIN,Shaco,jungle,5 , 3 , 13,6.00
귀염뽀짝샤코,Platinum 4,LOSS,Malzahar,mid,8 , 13 , 14,1.69
귀염뽀짝샤코,Platinum 4,LOSS,Xerath,support,5 , 15 , 17,1.47
귀염뽀짝샤코,Platinum 4,LOSS,Zac,support,6 , 5 , 6,2.40
귀염뽀짝샤코,Platinum 4,WIN,Brand,support,8 , 7 , 10,2.57
영양성분1,Silver 2,LOSS,Samira,support,6 , 11 , 17,2.09
영양성분1,Silver 2,LOSS,KogMaw,mid,7 , 9 , 20,3.00
영양성분1,Silver 2,LOSS,Corki,mid,9 , 8 , 11,2.50
영양성분1,Silver 2,WIN,DrMundo,top,7 , 5 , 6,2.60
영양성분1,Silver 2,WIN,Malzahar,adc,3 , 14 , 30,2.36
영양성분1,Silver 2,WIN,Taric,jungle,0 , 11 , 36,3.27
영양성분1,Silver 2,WIN,JarvanIV,support,8 , 9 , 32,4.44
영양성분1,Silver 2,LOSS,Aatrox,top,8 , 14 , 14,1.57
영양성분1,Silver 2,LOSS,Kalista,mid,17 , 12 , 19,3.00
영양성분1,Silver 2,LOSS,Zeri,mid,4 , 9 , 16,2.22
영양성분1,Silver 2,WIN,Taliyah,top,4 , 6 , 23,4.50
영양성분1,Silver 2,WIN,Kindred,support,11 , 8 , 24,4.38
영양성분1,Silver 2,LOSS,Senna,top,5 , 9 , 7,1.33
영양성분1,Silver 2,LOSS,Seraphine,mid,3 , 10 , 30,3.30
영양성분1,Silver 2,WIN,Karma,top,5 , 6 , 29,5.67
영양성분1,Silver 2,LOSS,TwistedFate,mid,5 , 12 , 22,2.25
영양성분1,Silver 2,LOSS,Cassiopeia,support,7 , 8 , 11,2.25
영양성분1,Silver 2,LOSS,Akshan,support,14 , 15 , 19,2.20
영양성분1,Silver 2,LOSS,Sylas,support,4 , 10 , 11,1.50
영양성분1,Silver 2,LOSS,Yasuo,mid,3 , 6 , 2,0.83
영양성분1,Silver 2,WIN,Lucian,top,20 , 10 , 16,3.60
영양성분1,Silver 2,LOSS,Gwen,top,1 , 5 , 8,1.80
영양성분1,Silver 2,LOSS,Jinx,adc,1 , 9 , 5,0.67
영양성분1,Silver 2,LOSS,Teemo,mid,2 , 8 , 0,0.25
영양성분1,Silver 2,LOSS,Draven,mid,7 , 6 , 7,2.33
영양성분1,Silver 2,WIN,Urgot,support,14 , 12 , 19,2.75
영양성분1,Silver 2,WIN,Malzahar,mid,4 , 11 , 5,0.82
영양성분1,Silver 2,WIN,Teemo,mid,1 , 3 , 3,1.33
영양성분1,Silver 2,WIN,Soraka,support,0 , 5 , 14,2.80
영양성분1,Silver 2,LOSS,Sylas,mid,4 , 6 , 6,1.67
노빠구,Unranked,LOSS,Lux,support,3 , 13 , 16,1.46
노빠구,Unranked,LOSS,Velkoz,support,3 , 3 , 0,1.00
노빠구,Unranked,WIN,Lissandra,jungle,1 , 8 , 28,3.63
노빠구,Unranked,LOSS,Mordekaiser,jungle,2 , 12 , 28,2.50
노빠구,Unranked,WIN,Lux,adc,24 , 6 , 30,9.00
노빠구,Unranked,WIN,Velkoz,top,5 , 1 , 2,7.00
노빠구,Unranked,WIN,Velkoz,adc,4 , 1 , 2,6.00
노빠구,Unranked,WIN,Senna,support,2 , 1 , 5,7.00
노빠구,Unranked,LOSS,Ahri,mid,5 , 10 , 38,4.30
노빠구,Unranked,LOSS,Yuumi,mid,5 , 6 , 30,5.83
노빠구,Unranked,LOSS,Velkoz,mid,0 , 3 , 0,0.00
노빠구,Unranked,WIN,Velkoz,support,10 , 2 , 9,9.50
노빠구,Unranked,WIN,Ahri,top,5 , 2 , 10,7.50
노빠구,Unranked,LOSS,Malphite,support,3 , 13 , 23,2.00
노빠구,Unranked,WIN,Samira,support,8 , 8 , 12,2.50
노빠구,Unranked,WIN,Gnar,top,3 , 10 , 18,2.10
노빠구,Unranked,WIN,Lulu,top,1 , 17 , 37,2.24
노빠구,Unranked,WIN,Xayah,adc,6 , 7 , 20,3.71
노빠구,Unranked,LOSS,Zed,jungle,2 , 9 , 5,0.78
노빠구,Unranked,LOSS,Malzahar,top,5 , 13 , 30,2.69
노빠구,Unranked,LOSS,Akali,adc,0 , 1 , 2,2.00
노빠구,Unranked,WIN,Aatrox,jungle,9 , 11 , 23,2.91
노빠구,Unranked,WIN,Lux,support,15 , 10 , 44,5.90
노빠구,Unranked,LOSS,Yuumi,adc,4 , 5 , 12,3.20
노빠구,Unranked,WIN,Lillia,mid,8 , 5 , 17,5.00
노빠구,Unranked,WIN,Mordekaiser,adc,9 , 4 , 26,8.75
노빠구,Unranked,WIN,Ezreal,top,12 , 8 , 28,5.00
노빠구,Unranked,LOSS,Ahri,support,6 , 6 , 10,2.67
노빠구,Unranked,LOSS,Mordekaiser,support,13 , 9 , 19,3.56
노빠구,Unranked,WIN,Nidalee,jungle,5 , 3 , 31 ,2.00
슈크림상추,Silver 1,WIN,Thresh,support,6 , 6 , 17,3.83
슈크림상추,Silver 1,WIN,Thresh,support,2 , 6 , 19,3.50
슈크림상추,Silver 1,WIN,Thresh,support,1 , 11 , 19,1.82
슈크림상추,Silver 1,LOSS,Thresh,support,3 , 7 , 7,1.43
슈크림상추,Silver 1,WIN,JarvanIV,jungle,12 , 4 , 10,5.50
슈크림상추,Silver 1,WIN,JarvanIV,jungle,11 , 5 , 8,3.80
슈크림상추,Silver 1,LOSS,Blitzcrank,support,2 , 8 , 6,1.00
슈크림상추,Silver 1,WIN,Thresh,support,2 , 1 , 6,8.00
슈크림상추,Silver 1,LOSS,JarvanIV,jungle,19 , 9 , 17,4.00
슈크림상추,Silver 1,WIN,Amumu,jungle,2 , 1 , 6,8.00
슈크림상추,Silver 1,WIN,JarvanIV,jungle,7 , 3 , 13,6.67
슈크림상추,Silver 1,WIN,JarvanIV,jungle,12 , 4 , 7,4.75
슈크림상추,Silver 1,WIN,JarvanIV,jungle,13 , 6 , 23,6.00
슈크림상추,Silver 1,WIN,Amumu,jungle,4 , 5 , 12,3.20
슈크림상추,Silver 1,WIN,JarvanIV,jungle,21 , 2 , 12 ,6.50
슈크림상추,Silver 1,LOSS,JarvanIV,jungle,3 , 7 , 7,1.43
슈크림상추,Silver 1,LOSS,Thresh,support,4 , 5 , 10,2.80
슈크림상추,Silver 1,WIN,Varus,adc,1 , 0 , 2,3.00
슈크림상추,Silver 1,WIN,JarvanIV,jungle,13 , 3 , 9,7.33
슈크림상추,Silver 1,LOSS,Varus,adc,7 , 3 , 1,2.67
슈크림상추,Silver 1,LOSS,JarvanIV,jungle,10 , 4 , 8,4.50
슈크림상추,Silver 1,WIN,Leona,support,1 , 2 , 7,4.00
슈크림상추,Silver 1,LOSS,JarvanIV,jungle,2 , 5 , 1,0.60
슈크림상추,Silver 1,LOSS,Ashe,adc,1 , 3 , 0,0.33
슈크림상추,Silver 1,WIN,Ashe,adc,5 , 2 , 13,9.00
슈크림상추,Silver 1,LOSS,Malphite,top,4 , 5 , 7,2.20
슈크림상추,Silver 1,WIN,JarvanIV,jungle,14 , 11 , 16,2.73
슈크림상추,Silver 1,LOSS,Malphite,top,0 , 6 , 13,2.17
슈크림상추,Silver 1,LOSS,JarvanIV,jungle,2 , 6 , 0,0.33
슈크림상추,Silver 1,LOSS,JarvanIV,jungle,6 , 8 , 10,2.00
니얼굴CC기,Silver 4,WIN,Tryndamere,jungle,15 , 4 , 3,4.50
니얼굴CC기,Silver 4,LOSS,Jhin,support,3 , 6 , 9,2.00
니얼굴CC기,Silver 4,WIN,Rakan,support,3 , 11 , 22,2.27
니얼굴CC기,Silver 4,LOSS,Ahri,support,3 , 8 , 8,1.38
니얼굴CC기,Silver 4,LOSS,Gragas,mid,4 , 10 , 11,1.50
니얼굴CC기,Silver 4,LOSS,Fizz,top,3 , 10 , 4,0.70
니얼굴CC기,Silver 4,LOSS,Volibear,support,4 , 1 , 0,4.00
니얼굴CC기,Silver 4,WIN,Zilean,mid,8 , 11 , 12,1.82
니얼굴CC기,Silver 4,WIN,Janna,top,0 , 6 , 6,1.00
니얼굴CC기,Silver 4,LOSS,Tristana,adc,9 , 11 , 8,1.55
니얼굴CC기,Silver 4,WIN,Senna,mid,9 , 8 , 44,6.63
니얼굴CC기,Silver 4,WIN,Zilean,mid,7 , 8 , 29,4.50
니얼굴CC기,Silver 4,LOSS,Renata,jungle,7 , 8 , 29,4.50
니얼굴CC기,Silver 4,LOSS,Pantheon,mid,12 , 15 , 29,2.73
니얼굴CC기,Silver 4,LOSS,Rakan,support,5 , 8 , 24,3.63
니얼굴CC기,Silver 4,WIN,Zilean,top,6 , 2 , 31 ,8.50
니얼굴CC기,Silver 4,LOSS,Ziggs,support,1 , 7 , 2,0.43
니얼굴CC기,Silver 4,LOSS,Corki,top,5 , 12 , 8,1.08
니얼굴CC기,Silver 4,LOSS,Malphite,jungle,15 , 10 , 9,2.40
니얼굴CC기,Silver 4,WIN,Lucian,top,4 , 8 , 10,1.75
니얼굴CC기,Silver 4,WIN,Seraphine,jungle,4 , 7 , 9,1.86
니얼굴CC기,Silver 4,LOSS,Senna,adc,2 , 10 , 6,0.80
니얼굴CC기,Silver 4,LOSS,Tristana,jungle,15 , 10 , 12,2.70
니얼굴CC기,Silver 4,LOSS,Nautilus,top,7 , 12 , 9,1.33
니얼굴CC기,Silver 4,WIN,Renata,jungle,5 , 10 , 19,2.40
니얼굴CC기,Silver 4,LOSS,Nidalee,top,9 , 9 , 9,2.00
니얼굴CC기,Silver 4,LOSS,Vayne,top,0 , 12 , 4,0.33
니얼굴CC기,Silver 4,LOSS,Samira,adc,3 , 14 , 5,0.57
니얼굴CC기,Silver 4,WIN,Zilean,support,8 , 8 , 19,3.38
니얼굴CC기,Silver 4,LOSS,Ezreal,top,8 , 14 , 9,1.21
The Titleist,Silver 4,LOSS,Jax,mid,1 , 14 , 1,0.14
The Titleist,Silver 4,WIN,Jax,top,11 , 3 , 1,4.00
The Titleist,Silver 4,WIN,Jax,mid,5 , 12 , 2,0.58
The Titleist,Silver 4,WIN,Jax,top,3 , 12 , 14,1.42
The Titleist,Silver 4,LOSS,Jax,mid,4 , 16 , 5,0.56
The Titleist,Silver 4,LOSS,Jax,mid,3 , 5 , 0,0.60
The Titleist,Silver 4,WIN,Jax,mid,3 , 5 , 0,0.60
The Titleist,Silver 4,WIN,Jax,top,5 , 12 , 6,0.92
The Titleist,Silver 4,LOSS,Poppy,jungle,4 , 11 , 6,0.91
The Titleist,Silver 4,LOSS,Jax,top,2 , 13 , 3,0.38
The Titleist,Silver 4,LOSS,Jax,top,3 , 9 , 3,0.67
The Titleist,Silver 4,WIN,Jax,top,15 , 6 , 2,2.83
The Titleist,Silver 4,LOSS,Jax,mid,12 , 14 , 6,1.29
The Titleist,Silver 4,LOSS,Jax,top,2 , 14 , 3,0.36
The Titleist,Silver 4,LOSS,Jax,top,8 , 10 , 2,1.00
The Titleist,Silver 4,WIN,Jax,mid,10 , 19 , 4,0.74
The Titleist,Silver 4,LOSS,Jax,jungle,6 , 9 , 9,1.67
The Titleist,Silver 4,LOSS,Jax,top,2 , 9 , 1,0.33
The Titleist,Silver 4,LOSS,Jax,top,1 , 14 , 8,0.64
The Titleist,Silver 4,LOSS,Jax,top,9 , 11 , 3,1.09
The Titleist,Silver 4,LOSS,Jax,top,11 , 11 , 2,1.18
The Titleist,Silver 4,LOSS,Jax,top,7 , 13 , 6,1.00
The Titleist,Silver 4,LOSS,Jax,mid,2 , 13 , 7,0.69
The Titleist,Silver 4,WIN,Jax,mid,12 , 16 , 5,1.06
The Titleist,Silver 4,LOSS,Jax,mid,8 , 8 , 3,1.38
The Titleist,Silver 4,WIN,Jax,top,10 , 9 , 4,1.56
The Titleist,Silver 4,WIN,Jax,top,7 , 10 , 5,1.20
The Titleist,Silver 4,LOSS,Jax,top,2 , 11 , 3,0.45
The Titleist,Silver 4,LOSS,Jax,top,8 , 17 , 9,1.00
The Titleist,Silver 4,LOSS,Jax,top,8 , 12 , 1,0.75
어른아이님,Unranked,LOSS,Varus,top,14 , 10 , 16,3.00
어른아이님,Unranked,LOSS,Aatrox,support,6 , 16 , 23,1.81
어른아이님,Unranked,LOSS,Riven,top,5 , 11 , 10,1.36
어른아이님,Unranked,WIN,Twitch,mid,11 , 6 , 34,7.50
어른아이님,Unranked,WIN,TwistedFate,mid,1 , 3 , 18,6.33
어른아이님,Unranked,WIN,Ashe,top,4 , 10 , 46,5.00
어른아이님,Unranked,LOSS,Caitlyn,mid,8 , 7 , 11,2.71
어른아이님,Unranked,WIN,Varus,jungle,18 , 5 , 24,8.40
어른아이님,Unranked,LOSS,Karthus,support,8 , 13 , 27,2.69
어른아이님,Unranked,WIN,Zed,adc,9 , 4 , 8,4.25
어른아이님,Unranked,LOSS,Morgana,jungle,4 , 9 , 32,4.00
어른아이님,Unranked,LOSS,MasterYi,mid,9 , 9 , 4,1.44
어른아이님,Unranked,LOSS,Viktor,top,4 , 11 , 26,2.73
어른아이님,Unranked,WIN,Swain,mid,2 , 10 , 22,2.40
어른아이님,Unranked,WIN,Soraka,top,4 , 6 , 41,7.50
어른아이님,Unranked,LOSS,Leblanc,jungle,2 , 7 , 8,1.43
어른아이님,Unranked,WIN,MissFortune,top,8 , 8 , 18,3.25
어른아이님,Unranked,WIN,Blitzcrank,support,6 , 6 , 29,5.83
어른아이님,Unranked,LOSS,Quinn,adc,12 , 10 , 12,2.40
어른아이님,Unranked,LOSS,Thresh,adc,3 , 7 , 16,2.71
어른아이님,Unranked,WIN,Ezreal,support,13 , 7 , 29,6.00
어른아이님,Unranked,WIN,Velkoz,adc,14 , 10 , 28,4.20
어른아이님,Unranked,WIN,Akali,top,3 , 3 , 6,3.00
어른아이님,Unranked,WIN,Vayne,top,12 , 11 , 19,2.82
어른아이님,Unranked,WIN,Draven,support,10 , 11 , 18,2.55
어른아이님,Unranked,WIN,MissFortune,jungle,15 , 9 , 34,5.44
어른아이님,Unranked,LOSS,Ziggs,top,2 , 8 , 12,1.75
어른아이님,Unranked,LOSS,Akali,support,8 , 11 , 8,1.45
어른아이님,Unranked,WIN,Irelia,mid,7 , 6 , 16,3.83
어른아이님,Unranked,WIN,LeeSin,mid,4 , 12 , 27,2.58
Hoostar,Silver 3,WIN,Graves,jungle,3 , 1 , 5,8.00
Hoostar,Silver 3,LOSS,Kayn,jungle,13 , 14 , 10,1.64
Hoostar,Silver 3,LOSS,Nidalee,jungle,4 , 8 , 8,1.50
Hoostar,Silver 3,LOSS,Graves,jungle,11 , 13 , 10,1.62
Hoostar,Silver 3,WIN,Lillia,jungle,10 , 7 , 12,3.14
Hoostar,Silver 3,WIN,Nidalee,jungle,8 , 1 , 5 ,3.00
Hoostar,Silver 3,LOSS,Lillia,jungle,3 , 7 , 3,0.86
Hoostar,Silver 3,LOSS,Kayn,jungle,12 , 6 , 7,3.17
Hoostar,Silver 3,LOSS,Kayn,jungle,3 , 6 , 2,0.83
Hoostar,Silver 3,LOSS,Kayn,jungle,5 , 12 , 9,1.17
Hoostar,Silver 3,LOSS,Graves,jungle,0 , 5 , 1,0.20
Hoostar,Silver 3,LOSS,LeeSin,jungle,12 , 12 , 10,1.83
Hoostar,Silver 3,WIN,Kayn,jungle,16 , 6 , 12,4.67
Hoostar,Silver 3,WIN,Kayn,jungle,21 , 6 , 5,4.33
Hoostar,Silver 3,WIN,Kayn,jungle,8 , 1 , 8 ,6.00
Hoostar,Silver 3,LOSS,LeeSin,jungle,7 , 9 , 6,1.44
Hoostar,Silver 3,LOSS,Kayn,jungle,3 , 7 , 5,1.14
Hoostar,Silver 3,WIN,Graves,jungle,6 , 3 , 6,4.00
Hoostar,Silver 3,WIN,Graves,jungle,10 , 8 , 17,3.38
Hoostar,Silver 3,LOSS,Kayn,jungle,3 , 11 , 0,0.27
Hoostar,Silver 3,WIN,Graves,jungle,6 , 7 , 8,2.00
Hoostar,Silver 3,WIN,Graves,jungle,2 , 7 , 10,1.71
Hoostar,Silver 3,WIN,Kennen,top,6 , 11 , 12,1.64
Hoostar,Silver 3,WIN,Graves,jungle,4 , 0 , 1,5.00
Hoostar,Silver 3,LOSS,Graves,jungle,2 , 5 , 2,0.80
Hoostar,Silver 3,LOSS,Graves,jungle,3 , 5 , 1,0.80
Hoostar,Silver 3,LOSS,Lillia,jungle,7 , 5 , 4,2.20
Hoostar,Silver 3,LOSS,Graves,jungle,7 , 8 , 19,3.25
Hoostar,Silver 3,LOSS,Graves,jungle,0 , 2 , 1,0.50
Hoostar,Silver 3,WIN,Graves,jungle,9 , 1 , 11 ,0.00
재밌게살아봐요,Gold 4,LOSS,Yasuo,mid,2 , 10 , 5,0.70
재밌게살아봐요,Gold 4,WIN,Lissandra,mid,11 , 9 , 15,2.89
재밌게살아봐요,Gold 4,WIN,Lux,mid,5 , 4 , 8,3.25
재밌게살아봐요,Gold 4,WIN,Aatrox,mid,12 , 5 , 16,5.60
재밌게살아봐요,Gold 4,WIN,Zed,mid,7 , 4 , 10,4.25
재밌게살아봐요,Gold 4,LOSS,Kalista,adc,5 , 3 , 6,3.67
재밌게살아봐요,Gold 4,LOSS,TwistedFate,mid,2 , 10 , 18,2.00
재밌게살아봐요,Gold 4,WIN,Ahri,mid,13 , 4 , 16,7.25
재밌게살아봐요,Gold 4,LOSS,Cassiopeia,top,0 , 4 , 3,0.75
재밌게살아봐요,Gold 4,LOSS,TwistedFate,mid,2 , 8 , 1,0.38
재밌게살아봐요,Gold 4,WIN,TwistedFate,mid,5 , 4 , 9,3.50
재밌게살아봐요,Gold 4,WIN,TwistedFate,mid,10 , 1 , 6 ,6.00
재밌게살아봐요,Gold 4,LOSS,TwistedFate,mid,14 , 6 , 12,4.33
재밌게살아봐요,Gold 4,WIN,Vayne,mid,0 , 4 , 10,2.50
재밌게살아봐요,Gold 4,WIN,Yasuo,mid,5 , 1 , 2,7.00
재밌게살아봐요,Gold 4,WIN,TwistedFate,mid,3 , 2 , 5,4.00
재밌게살아봐요,Gold 4,WIN,Yasuo,adc,7 , 6 , 13,3.33
재밌게살아봐요,Gold 4,LOSS,Riven,mid,4 , 5 , 2,1.20
재밌게살아봐요,Gold 4,LOSS,Ezreal,mid,8 , 7 , 2,1.43
재밌게살아봐요,Gold 4,LOSS,Ezreal,adc,3 , 3 , 2,1.67
재밌게살아봐요,Gold 4,WIN,Sivir,adc,2 , 3 , 12,4.67
재밌게살아봐요,Gold 4,WIN,Kalista,adc,3 , 4 , 6,2.25
재밌게살아봐요,Gold 4,WIN,Kalista,adc,8 , 0 , 4 ,2.00
재밌게살아봐요,Gold 4,LOSS,Zed,adc,3 , 10 , 8,1.10
재밌게살아봐요,Gold 4,LOSS,Ashe,adc,0 , 6 , 1,0.17
재밌게살아봐요,Gold 4,LOSS,Ezreal,adc,4 , 5 , 12,3.20
재밌게살아봐요,Gold 4,WIN,Lucian,adc,5 , 2 , 7,6.00
재밌게살아봐요,Gold 4,LOSS,Vayne,adc,5 , 5 , 1,1.20
재밌게살아봐요,Gold 4,WIN,Caitlyn,adc,5 , 6 , 4,1.50
재밌게살아봐요,Gold 4,WIN,Caitlyn,adc,10 , 6 , 12,3.67
롤챔프추천받아요,Silver 2,WIN,Lulu,top,2 , 5 , 12,2.80
롤챔프추천받아요,Silver 2,LOSS,Volibear,top,4 , 7 , 12,2.29
롤챔프추천받아요,Silver 2,LOSS,Belveth,jungle,9 , 9 , 17,2.89
롤챔프추천받아요,Silver 2,WIN,Lillia,jungle,6 , 0 , 13 ,9.00
롤챔프추천받아요,Silver 2,LOSS,Ezreal,adc,14 , 4 , 10,6.00
롤챔프추천받아요,Silver 2,LOSS,Viego,jungle,4 , 8 , 11,1.88
롤챔프추천받아요,Silver 2,LOSS,Jayce,mid,9 , 10 , 15,2.40
롤챔프추천받아요,Silver 2,WIN,TahmKench,support,3 , 1 , 6,9.00
롤챔프추천받아요,Silver 2,LOSS,Ashe,adc,3 , 7 , 0,0.43
롤챔프추천받아요,Silver 2,WIN,Lillia,jungle,15 , 2 , 9 ,2.00
롤챔프추천받아요,Silver 2,WIN,Olaf,adc,6 , 8 , 15,2.63
롤챔프추천받아요,Silver 2,WIN,Kennen,mid,11 , 10 , 34,4.50
롤챔프추천받아요,Silver 2,WIN,Nautilus,support,5 , 6 , 20,4.17
롤챔프추천받아요,Silver 2,LOSS,Renekton,top,2 , 3 , 0,0.67
롤챔프추천받아요,Silver 2,WIN,Ryze,mid,2 , 6 , 3,0.83
롤챔프추천받아요,Silver 2,WIN,Malphite,mid,14 , 5 , 16,6.00
롤챔프추천받아요,Silver 2,WIN,Viktor,mid,10 , 5 , 10,4.00
롤챔프추천받아요,Silver 2,WIN,Irelia,top,1 , 4 , 2,0.75
롤챔프추천받아요,Silver 2,WIN,Alistar,support,2 , 4 , 12,3.50
